X,Y,OBJECTID,PRJ_NUMBER,FILE_NUMBR,NAME,ADDRESS,CITY,ZIPCODE,COUNTY,TYPE,OPERATING,OP_CLASS,LOTS,APPDATE,PRISTATUS,SECSTATUS,ONUMBER,OROUTE,FSOURCE,DATASOURCE,NOTES,LAT_DD,LONG_DD,MGRS,GOOGLEMAP,GCID,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE
-80.17111121,27.11038958,2043,PRMZ000920,8646,TWIN RIVERS MOBILE HOME PARK,7770 SE FEDERAL HWY,HOBE SOUND,33455,MARTIN,MOBILE HOME PARK,PRIVATE,PRIVATE,45,10/29/1985,APPROVED, ,DE00011912, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [7770 SE FEDERAL HWY, HOBE SOUND, FLORIDA, 33455]",27.11038958,-80.17111121,17RNK8216098933,https://www.google.com/maps/place/17RNK8216098933,2043,TWIN RIVERS MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.63740504,27.38173632,2044,PRMZ001354,9027,TWIN SHORES,3740 GULF OF MEXICO DR,LONGBOAT KEY,34228,SARASOTA,MOBILE HOME PARK,PRIVATE,PRIVATE,1,1/30/1986,APPROVED, ,DE00019715, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3740 GULF OF MEXICO DR, LONGBOAT KEY, FLORIDA, 34228]",27.38173632,-82.63740504,17RLL3808429781,https://www.google.com/maps/place/17RLL3808429781,2044,TWIN SHORES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.52851039,27.49619756,2045,PRMZ001672,9307,TWO RIVERS MHP,2800 MANATEE AVE,BRADENTON,34208,MANATEE,MOBILE HOME PARK,PRIVATE,PRIVATE,124,10/8/1985,APPROVED, ,DE45378,ATTN: CHARLES ELLIS - CAE MANAGEMENT LLC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [2800 MANATEE AVE E, BRADENTON, FLORIDA, 34208]",27.49619756,-82.52851039,17RLL4900942326,https://www.google.com/maps/place/17RLL4900942326,2045,TWO RIVERS MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-85.6307404,30.19138356,2046,PRMZ003675,9795,TWO SISTERS PROPERTIES LLC,2418 E DOUGLAS RD,PANAMA CITY,32405,BAY,MOBILE HOME PARK,PRIVATE,PRIVATE,52,12/31/2001,APPROVED, ,DE45283,SONIA J JONES,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [2418 DOUGLAS RD, PANAMA CITY, FLORIDA, 32405]",30.19138356,-85.6307404,16RFU3181440785,https://www.google.com/maps/place/16RFU3181440785,2046,TWO SISTERS PROPERTIES LLC,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.45942222,28.07180105,2047,PRMZ001508,9159,TYRONE VILLAGE,13618 N FLORIDA AVE,TAMPA,33613,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,111,10/22/1985,APPROVED, ,DE39028,C/O LAKESHORE MANAGEMENT,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [13618 N FLORIDA AVE, TAMPA, FLORIDA, 33613]",28.07180105,-82.45942222,17RLM5659206016,https://www.google.com/maps/place/17RLM5659206016,2047,TYRONE VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.4414439,27.81905623,2048,PRMY003662,7838,UNCLE JOES FISH CAMP,4535 WALK-IN-WATER RD,LAKE WALES,33853,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,22,9/11/2000,APPROVED,DELINQUENT,DE45708, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 91.69, [4535 WALK-IN-WATER RD, LAKE WALES, FLORIDA, 33898]",27.81905623,-81.4414439,17RML5652477237,https://www.google.com/maps/place/17RML5652477237,2048,UNCLE JOES FISH CAMP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.40415129,25.7608558,2049,PRMZ001661,9298,UNIVERSITY LAKES MOBILE HOME PARK,12820 SW 8TH ST,MIAMI,33184,DADE,MOBILE HOME PARK,PRIVATE,PRIVATE,1153,12/17/1985,APPROVED, ,DE00022103, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [12820 SW 8TH ST, MIAMI, FLORIDA, 33184]",25.7608558,-80.40415129,17RNJ5975249336,https://www.google.com/maps/place/17RNJ5975249336,2049,UNIVERSITY LAKES MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.64355564,26.84498706,2050,PRMY002748,7505,USHERS TRAILER PARK,2815 E MAIN ST,PAHOKEE,33476,PALM BEACH,MOBILE HOME PARK,PRIVATE,PRIVATE,16,10/16/1987,APPROVED, ,DE45899, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2815 E MAIN ST, PAHOKEE, FLORIDA, 33476]",26.84498706,-80.64355564,17RNK3541369316,https://www.google.com/maps/place/17RNK3541369316,2050,USHERS TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.74407021,27.81364471,2051,PRMZ001058,8768,VAGABOND MHP,7570 46TH AVE N,ST PETERSBURG,33709,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,133,4/18/1985,APPROVED, ,DE00020044, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [7570 46TH AVE N, ST PETERSBURG, FLORIDA, 33709]",27.81364471,-82.74407021,17RLL2820977779,https://www.google.com/maps/place/17RLL2820977779,2051,VAGABOND MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.90587295,28.0061815,2052,PRMZ001182,8874,VALENCIA EST MOBILE HOME PARK,3325 US HWY 98 S,LAKELAND,33803,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,86,8/23/1985,APPROVED, ,DE42652,C/O NEWBY MANAGEMENT,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3325 US HIGHWAY 98 S, LAKELAND, FLORIDA, 33803]",28.0061815,-81.90587296,17RML1093598218,https://www.google.com/maps/place/17RML1093598218,2052,VALENCIA EST MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.54395026,28.68764925,2053,PRMZ001175,8867,VALENCIA EST MOBILE HOME PARK,547 DRAGE DR,APOPKA,32703,ORANGE,MOBILE HOME PARK,PRIVATE,PRIVATE,122,6/28/1985,APPROVED, ,DE38271,ATTN: AUDERE VENTURES INC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [547 DRAGE DR, APOPKA, FLORIDA, 32703]",28.68764925,-81.54395026,17RMM4686073502,https://www.google.com/maps/place/17RMM4686073502,2053,VALENCIA EST MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.42911022,27.47850359,2054,PRMZ002785,9598,VALENCIA FAMILY MHP,3801 YOUTH CARE LN,SEBRING,33870,HIGHLANDS,MOBILE HOME PARK,PRIVATE,PRIVATE,70,10/6/1988,APPROVED,DELINQUENT,DE43764, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3801 YOUTH CARE LN, SEBRING, FLORIDA, 33870]",27.47850359,-81.42911022,17RML5760739509,https://www.google.com/maps/place/17RML5760739509,2054,VALENCIA FAMILY MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.78675472,27.74816471,2055,PRMZ001843,9451,VALENCIA MOBILE HOME PARK,226 S WASHINGTON AVE,FORT MEADE,33841,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,95,9/18/1985,APPROVED, ,DE43325,ATTN: M MICHAEL SAMANIPOUR,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [226 S WASHINGTON AVE, FORT MEADE, FLORIDA, 33841]",27.74816471,-81.78675472,17RML2246469554,https://www.google.com/maps/place/17RML2246469554,2055,VALENCIA MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.59328147,28.75816987,2056,PRMZ001413,9079,VALLEY MOBILE HOME PARK,5100 ROUND LAKE RD,APOPKA,32712,ORANGE,MOBILE HOME PARK,PRIVATE,PRIVATE,150,7/25/1985,APPROVED, ,DE43078, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [5100 ROUND LAKE RD, APOPKA, FLORIDA, 32712]",28.75816987,-81.59328147,17RMM4208081338,https://www.google.com/maps/place/17RMM4208081338,2056,VALLEY MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.19647391,28.25716887,2057,PRMZ000698,8452,VALLEYDALE RO ASSOCIATION INC,37501 MARTINDALE AVE,ZEPHYRHILLS,33542,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,1,3/5/1986,APPROVED, ,DE00018744,ATTN OFFICE MANAGER,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [37501 MARTINDALE AVE, ZEPHYRHILLS, FLORIDA, 33542]",28.25716887,-82.19647391,17RLM8263526271,https://www.google.com/maps/place/17RLM8263526271,2057,VALLEYDALE RO ASSOCIATION INC,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.2141863,27.93786709,2058,PR7533,7554,VALRICO HILLS MOBILE HOME PARK,3942 SR 60 E,DOVER,33527,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,38,5/24/2004,APPROVED, ,DE38732,"ATTN: YARON M DAVID, MGR",GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 92.43, [3942 SR-60 W, DOVER, FLORIDA, 33527]",27.93786709,-82.2141863,17RLL8054590913,https://www.google.com/maps/place/17RLL8054590913,2058,VALRICO HILLS MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.78444522,27.22080272,2059,PRMZ003412,9752,VANTAGE OAKS,4351 SE 26TH STREET,OKEECHOBEE,34974,OKEECHOBEE,MOBILE HOME PARK,PRIVATE,PRIVATE,56,11/21/1996,APPROVED, ,DE00018809, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [4351 SE 26TH ST, OKEECHOBEE, FLORIDA, 34974]",27.22080272,-80.78444522,17RNL2134410910,https://www.google.com/maps/place/17RNL2134410910,2059,VANTAGE OAKS,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.63748197,27.82197123,2060,PRMZ001046,8757,VENETIAN MH COURT,5475 3RD LANE NORTH,ST PETERSBURG,33703,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,225,6/14/1985,APPROVED,DELINQUENT,DE00011686,C/O DAVID M. CLARK,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [5475 3RD LN N, ST PETERSBURG, FLORIDA, 33703]",27.82197123,-82.63748197,17RLL3872278557,https://www.google.com/maps/place/17RLL3872278557,2060,VENETIAN MH COURT,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.42860317,27.08823162,2061,PRMZ001450,9109,VENICE ISLE MOBILE ESTATES,603 ROMA RD,VENICE,34285,SARASOTA,MOBILE HOME PARK,PRIVATE,PRIVATE,10,5/31/1985,APPROVED, ,DE00020396, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [603 ROMA RD, VENICE, FLORIDA, 34285]",27.08823162,-82.42860317,17RLK5836397012,https://www.google.com/maps/place/17RLK5836397012,2061,VENICE ISLE MOBILE ESTATES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.44032728,27.08620825,2062,PRMZ001822,9433,VENICE MUNICIPAL MHP,780 TAMIAMI TR S,VENICE,34285,SARASOTA,MOBILE HOME PARK,MUNICIPAL,PUBLIC,189,1/21/1986,APPROVED, ,DE00012787, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [780 TAMIAMI TRL S, VENICE, FLORIDA, 34285]",27.08620825,-82.44032728,17RLK5719896801,https://www.google.com/maps/place/17RLK5719896801,2062,VENICE MUNICIPAL MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.39603,27.09864799,2063,PRMZ000910,8638,VENICE RANCH MOBILE HOME ESTATES,2496 SYLVIA LN,VENICE,34292,SARASOTA,MOBILE HOME PARK,PRIVATE,PRIVATE,213,2/28/1985,APPROVED, ,DE44533, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2496 SYLVIA LN, VENICE, FLORIDA, 34292]",27.09864799,-82.39603,17RLK6160698130,https://www.google.com/maps/place/17RLK6160698130,2063,VENICE RANCH MOBILE HOME ESTATES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.46422771,27.5493354,2064,PRMZ002073,9515,VERANDA SPRINGS,9815 US 301 NORTH,PARRISH,34219,MANATEE,MOBILE HOME PARK,PRIVATE,PRIVATE,350,12/31/1987,APPROVED, ,DE45025, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [9815 US HIGHWAY 301 N, PARRISH, FLORIDA, 34219]",27.54933541,-82.46422771,17RLL5543048136,https://www.google.com/maps/place/17RLL5543048136,2064,VERANDA SPRINGS,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.39774109,27.64321798,2065,PRMZ001408,9074,VERO MOBILE HOME PARK,1228 24TH ST,VERO BEACH,32960,INDIAN RIVER,MOBILE HOME PARK,PRIVATE,PRIVATE,47,12/30/1985,APPROVED, ,DE00022711, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1228 24TH ST, VERO BEACH, FLORIDA, 32960]",27.64321798,-80.39774109,17RNL5941057826,https://www.google.com/maps/place/17RNL5941057826,2065,VERO MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.49594196,27.63003113,2066,PRMZ000984,8702,VERO PALM ESTATES,1405 82ND AVE,VERO BEACH,32966,INDIAN RIVER,MOBILE HOME PARK,PRIVATE,PRIVATE,285,6/30/1987,APPROVED, ,DE44297, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1405 82ND AVE, VERO BEACH, FLORIDA, 32966]",27.63003113,-80.49594196,17RNL4972956322,https://www.google.com/maps/place/17RNL4972956322,2066,VERO PALM ESTATES,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.11180761,29.28943762,2067,PRMZ000137,7966,VICTORY MOBILE HOME PARK,9588 NE JACKSONVILLE RD,ANTHONY,32617,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,52,4/7/1987,APPROVED, ,DE43992,C/O BRIAN CARR,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [9588 NE JACKSONVILLE RD, ANTHONY, FLORIDA, 32617]",29.28943762,-82.11180761,17RLN9201040566,https://www.google.com/maps/place/17RLN9201040566,2067,VICTORY MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.51749148,27.58782366,2068,PRMZ000046,7883,VILLA DEL SOL,1213 W BOHLAND ST,AVON PARK,33825,HIGHLANDS,MOBILE HOME PARK,PRIVATE,PRIVATE,152,1/31/1986,APPROVED, ,DE00010967,"ATTN: RICKERT PROPERTIES, INC",GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1213 W BOHLAND ST, AVON PARK, FLORIDA, 33825]",27.58782366,-81.51749148,17RML4892651652,https://www.google.com/maps/place/17RML4892651652,2068,VILLA DEL SOL,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.5466799,27.42387036,2069,PRMZ001410,9076,VILLA DEL SOL MOBILE HOME PARK,6515 15TH ST EAST,SARASOTA,34243,MANATEE,MOBILE HOME PARK,PRIVATE,PRIVATE,207,12/31/1985,APPROVED, ,DE00021212, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [6515 15TH ST E, SARASOTA, FLORIDA, 34243]",27.42387036,-82.5466799,17RLL4711534335,https://www.google.com/maps/place/17RLL4711534335,2069,VILLA DEL SOL MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.70412956,29.63632727,2070,PRMZ000993,8709,VILLA FARMS,7300 CRILL AVE,PALATKA,32177,PUTNAM,MOBILE HOME PARK,PRIVATE,PRIVATE,64,10/8/1985,APPROVED, ,DE00011984, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [7300 CRILL AVE, PALATKA, FLORIDA, 32177]",29.63632727,-81.70412956,17RMN3184178696,https://www.google.com/maps/place/17RMN3184178696,2070,VILLA FARMS,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.82848971,27.2861171,2071,PRMZ002826,9611,VILLA MARGARET TRAILER PARK,4648 US HWY 441 N,OKEECHOBEE,34972,OKEECHOBEE,MOBILE HOME PARK,PRIVATE,PRIVATE,43,3/14/1997,APPROVED, ,DE00014908, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4648 US HIGHWAY 441 N, OKEECHOBEE, FLORIDA, 34972]",27.2861171,-80.82848971,17RNL1697318138,https://www.google.com/maps/place/17RNL1697318138,2071,VILLA MARGARET TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.46360066,27.72070266,2072,PRMZ001296,8975,VILLA MARIA MHP,2510 W SHELL POINT RD,RUSKIN,33570,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,58,4/16/1986,APPROVED, ,DE00015311,C/O SUK CHANG,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2510 W SHELL POINT RD, RUSKIN, FLORIDA, 33570]",27.72070266,-82.46360066,17RLL5571767121,https://www.google.com/maps/place/17RLL5571767121,2072,VILLA MARIA MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.6766101,27.8210726,2073,PRMZ001418,9084,VILLA PLUMOSA MOBILE HOME PARK,3290 54TH AVE N,ST PETERSBURG,33714,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,37,4/16/1986,APPROVED, ,DE45850, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3290 54TH AVE N, ST PETERSBURG, FLORIDA, 33714]",27.8210726,-82.6766101,17RLL3486778510,https://www.google.com/maps/place/17RLL3486778510,2073,VILLA PLUMOSA MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.79574517,30.12473601,2074,PRMY003356,7708,VILLA TRAILER PARK,1283 BLANDING BLVD,ORANGE PARK,32065,CLAY,MOBILE HOME PARK,PRIVATE,PRIVATE,10,11/1/1984,APPROVED, ,DE00018695, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1283 BLANDING BLVD, ORANGE PARK, FLORIDA, 32065]",30.12473601,-81.79574517,17RMP2334732874,https://www.google.com/maps/place/17RMP2334732874,2074,VILLA TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.28042248,27.04292518,2075,PRMZ003023,9664,VILLAGE AT RIVERWALK,150 RIVERWALK DR,NORTH PORT,34287,SARASOTA,MOBILE HOME PARK,PRIVATE,PRIVATE,223,11/14/1988,APPROVED, ,DE44005, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [150 RIVERWALK DR, NORTH PORT, FLORIDA, 34287]",27.04292518,-82.28042248,17RLK7300591835,https://www.google.com/maps/place/17RLK7300591835,2075,VILLAGE AT RIVERWALK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.6962098,28.13598116,2076,PRMZ001401,9067,VILLAGE GLEN MOBILE HOME PARK,1825 MARYWOOD RD,MELBOURNE,32934,BREVARD,MOBILE HOME PARK,PRIVATE,PRIVATE,143,9/20/1985,APPROVED, ,DE35799,C/O LAKESHORE MANAGEMENT,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1825 MARYWOOD RD, MELBOURNE, FLORIDA, 32934]",28.13598116,-80.6962098,17RNM2983212303,https://www.google.com/maps/place/17RNM2983212303,2076,VILLAGE GLEN MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.47654049,27.63927848,2077,PRMZ001409,9075,VILLAGE GREEN EAST MOBILE HOME PARK,7300 20TH ST,VERO BEACH,32966,INDIAN RIVER,MOBILE HOME PARK,PRIVATE,PRIVATE,780,5/28/1986,APPROVED, ,DE44272,C/O BUSINESS LICENSES LLC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [7300 20TH ST, VERO BEACH, FLORIDA, 32966]",27.63927848,-80.47654049,17RNL5163957354,https://www.google.com/maps/place/17RNL5163957354,2077,VILLAGE GREEN EAST MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.65953037,27.84752788,2078,PRMZ000909,8637,VILLAGE GREEN MOBILE HOME PARK,2001 83RD AVE N,ST PETERSBURG,33702,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,576,2/21/1985,APPROVED, ,DE00016895, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2001 83RD AVE N, ST PETERSBURG, FLORIDA, 33702]",27.84752788,-82.65953037,17RLL3658981418,https://www.google.com/maps/place/17RLL3658981418,2078,VILLAGE GREEN MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.6369191,24.91671175,2079,PRMZ001887,9481,VILLAGE MOBILE PARK INC,81648 OVERSEAS HWY,ISLAMORADA,33036,MONROE,MOBILE HOME PARK,PRIVATE,PRIVATE,32,9/14/1987,APPROVED,DELINQUENT,DE44597, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [81648 OVERSEAS HWY, ISLAMORADA, FLORIDA, 33036]",24.91671175,-80.6369191,17RNH3666355774,https://www.google.com/maps/place/17RNH3666355774,2079,VILLAGE MOBILE PARK INC,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.44590086,28.08044348,2080,PRMZ001586,9230,VILLAGE OF TAMPA,1201 E SKIPPER RD,TAMPA,33613,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,463,6/14/1985,APPROVED, ,DE00016631, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [1201 SKIPPER RD, TAMPA, FLORIDA, 33613]",28.08044348,-82.44590086,17RLM5793306957,https://www.google.com/maps/place/17RLM5793306957,2080,VILLAGE OF TAMPA,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.20037821,26.19231742,2081,PRMZ001402,9068,VILLAGE PARK,3653 NW 53RD PL,FORT LAUDERDALE,33309,BROWARD,MOBILE HOME PARK,PRIVATE,PRIVATE,307,9/9/1985,APPROVED, ,DE45486,RIVERSTONE COMMUNITIES LLC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [3653 NW 53RD PL, FORT LAUDERDALE, FLORIDA, 33309]",26.19231742,-80.20037821,17RNJ7989597228,https://www.google.com/maps/place/17RNJ7989597228,2081,VILLAGE PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.63569691,29.12531311,2082,PRMY001935,7169,VILLAGE PINES MOBILE PARK,8053 SE 140TH LN,INGLIS,34449,LEVY,MOBILE HOME PARK,PRIVATE,PRIVATE,25,12/20/1984,APPROVED, ,DE45043, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [8053 SE 140TH LN, INGLIS, FLORIDA, 34449]",29.12531311,-82.63569691,17RLN4086422975,https://www.google.com/maps/place/17RLN4086422975,2082,VILLAGE PINES MOBILE PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.12479137,29.26671608,2083,PRMZ000833,8569,VILLAGES OF OCALA EAST,935 NE 77TH ST,OCALA,34479,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,115,4/23/1986,APPROVED, ,DE00011879,C/O TEMPLE TERRACE VILLAGE,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [935 NE 77TH ST, OCALA, FLORIDA, 34479]",29.26671608,-82.12479137,17RLN9072438060,https://www.google.com/maps/place/17RLN9072438060,2083,VILLAGES OF OCALA EAST,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.13230935,29.26575165,2084,PRMZ000892,8621,VILLAGES OF OCALA WEST,7651 W ANTHONY ROAD,OCALA,34470,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,76,1/30/1986,APPROVED, ,DE00011878,C/O TEMPLE TERRACE VILLAGE,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.08, [7651 W ANTHONY RD, OCALA, FLORIDA, 34479]",29.26575165,-82.13230935,17RLN8999337961,https://www.google.com/maps/place/17RLN8999337961,2084,VILLAGES OF OCALA WEST,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.64095176,28.11714963,2085,PRMZ000999,8715,VILLAS AT SILVER DOLLAR,17000 PATTERSON ROAD,ODESSA,33556,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,225,7/30/1985,APPROVED, ,DE00021118,BUSINESS LICENSES LLC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [17000 PATTERSON RD, ODESSA, FLORIDA, 33556]",28.11714963,-82.64095176,17RLM3882011268,https://www.google.com/maps/place/17RLM3882011268,2085,VILLAS AT SILVER DOLLAR,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
